ablation,task,regime,seed,episodes,interpretation,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
minus_recoverability_calibration,tool_use_sequence,recovery_scarce_failure,4,6,overtrusts scaled policy when recovery is scarce,1.0,0.5,0.333333,0.0,0.0,0.833333,0.0,0.333333,0.166667,0.333333,0.166667,0.5,0.5,0.166667,0.0,0.5,0.0,1.0
minus_recoverability_calibration,tool_use_sequence,recovery_scarce_failure,5,6,overtrusts scaled policy when recovery is scarce,0.666667,0.5,0.333333,0.166667,0.0,0.833333,0.0,0.0,0.333333,0.333333,0.333333,0.5,0.333333,0.0,0.0,0.166667,0.0,0.7175
minus_recoverability_calibration,tool_use_sequence,recovery_scarce_failure,6,6,overtrusts scaled policy when recovery is scarce,0.833333,0.833333,0.0,0.0,0.0,0.666667,0.166667,0.0,0.0,0.0,0.333333,0.166667,0.833333,0.166667,0.166667,0.0,0.0,0.999167
minus_recoverability_calibration,tool_use_sequence,recovery_scarce_failure,7,6,overtrusts scaled policy when recovery is scarce,0.333333,0.833333,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.5,0.333333,0.0,0.166667,0.0,0.445
minus_recoverability_calibration,tool_use_sequence,recovery_scarce_failure,8,6,overtrusts scaled policy when recovery is scarce,0.166667,1.0,0.0,0.0,0.166667,0.333333,0.0,0.0,0.5,0.333333,0.166667,0.5,0.666667,0.0,0.0,0.5,0.0,0.255833
minus_recoverability_calibration,tool_use_sequence,recovery_scarce_failure,9,6,overtrusts scaled policy when recovery is scarce,0.5,0.333333,0.333333,0.0,0.166667,0.333333,0.0,0.0,0.0,0.166667,0.5,0.166667,0.666667,0.166667,0.0,0.166667,0.0,0.575833
minus_recoverability_calibration,tool_use_sequence,distribution_mixture_aliasing,0,6,overtrusts scaled policy when recovery is scarce,0.5,0.666667,0.0,0.0,0.333333,0.666667,0.0,0.166667,0.5,0.666667,0.333333,0.0,0.333333,0.333333,0.0,0.0,0.0,0.573333
minus_recoverability_calibration,tool_use_sequence,distribution_mixture_aliasing,1,6,overtrusts scaled policy when recovery is scarce,0.666667,1.0,0.666667,0.0,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.333333,0.666667,0.0,0.166667,0.166667,0.0,0.730833
minus_recoverability_calibration,tool_use_sequence,distribution_mixture_aliasing,2,6,overtrusts scaled policy when recovery is scarce,0.333333,0.333333,0.333333,0.0,0.333333,0.5,0.166667,0.0,0.333333,0.666667,0.333333,0.166667,0.166667,0.0,0.0,0.5,0.0,0.326667
minus_recoverability_calibration,tool_use_sequence,distribution_mixture_aliasing,3,6,overtrusts scaled policy when recovery is scarce,0.833333,0.833333,0.5,0.0,0.0,0.166667,0.166667,0.333333,0.166667,0.833333,0.333333,0.333333,0.833333,0.166667,0.0,0.166667,0.0,0.940833
minus_recoverability_calibration,tool_use_sequence,distribution_mixture_aliasing,4,6,overtrusts scaled policy when recovery is scarce,0.5,0.5,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,0.833333,0.0,0.0,0.0,0.0,0.6075
minus_recoverability_calibration,tool_use_sequence,distribution_mixture_aliasing,5,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.5,0.166667,0.0,0.666667,0.0,0.0,0.0,0.166667,0.166667,0.0,0.5,0.333333,0.166667,0.166667,0.0,0.4625
minus_recoverability_calibration,tool_use_sequence,distribution_mixture_aliasing,6,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.333333,0.166667,0.333333,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.333333,0.0,0.0,0.3175
minus_recoverability_calibration,tool_use_sequence,distribution_mixture_aliasing,7,6,overtrusts scaled policy when recovery is scarce,0.666667,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.333333,0.166667,0.166667,0.5,0.333333,0.0,0.0,0.0,0.0,0.649167
minus_recoverability_calibration,tool_use_sequence,distribution_mixture_aliasing,8,6,overtrusts scaled policy when recovery is scarce,0.666667,0.833333,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.5,0.166667,0.0,0.166667,0.5,0.0,0.0,0.333333,0.0,0.661667
minus_recoverability_calibration,tool_use_sequence,distribution_mixture_aliasing,9,6,overtrusts scaled policy when recovery is scarce,0.166667,0.5,0.0,0.333333,0.166667,0.333333,0.0,0.166667,0.166667,0.333333,0.5,0.666667,0.833333,0.0,0.0,0.166667,0.0,0.1725
minus_recoverability_calibration,tool_use_sequence,actuator_latency_shift,0,6,overtrusts scaled policy when recovery is scarce,0.666667,0.833333,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.333333,0.166667,0.333333,0.0,0.0,0.166667,0.0,0.725
minus_recoverability_calibration,tool_use_sequence,actuator_latency_shift,1,6,overtrusts scaled policy when recovery is scarce,0.5,0.833333,0.166667,0.166667,0.166667,0.5,0.166667,0.0,0.5,0.333333,0.166667,0.166667,0.5,0.0,0.0,0.0,0.0,0.555
minus_recoverability_calibration,tool_use_sequence,actuator_latency_shift,2,6,overtrusts scaled policy when recovery is scarce,0.5,1.0,0.333333,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.333333,0.333333,0.0,0.833333,0.166667,0.0,0.0,0.0,0.6425
minus_recoverability_calibration,tool_use_sequence,actuator_latency_shift,3,6,overtrusts scaled policy when recovery is scarce,0.666667,0.833333,0.0,0.0,0.0,0.5,0.666667,0.0,0.0,0.666667,0.0,0.333333,0.5,0.0,0.0,0.333333,0.0,0.73
minus_recoverability_calibration,tool_use_sequence,actuator_latency_shift,4,6,overtrusts scaled policy when recovery is scarce,0.833333,0.5,0.5,0.333333,0.0,0.5,0.0,0.0,0.0,0.333333,0.166667,0.166667,0.666667,0.333333,0.0,0.166667,0.0,0.9075
minus_recoverability_calibration,tool_use_sequence,actuator_latency_shift,5,6,overtrusts scaled policy when recovery is scarce,0.666667,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.5,0.333333,0.166667,0.666667,0.166667,0.0,0.166667,0.0,0.7125
minus_recoverability_calibration,tool_use_sequence,actuator_latency_shift,6,6,overtrusts scaled policy when recovery is scarce,0.5,0.5,0.0,0.0,0.0,0.5,0.166667,0.0,0.0,0.166667,0.666667,0.333333,0.5,0.166667,0.166667,0.0,0.0,0.580833
minus_recoverability_calibration,tool_use_sequence,actuator_latency_shift,7,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.333333,0.166667,0.0,0.333333,0.0,0.0,0.333333,0.5,0.166667,0.166667,0.666667,0.166667,0.166667,0.0,0.0,0.418333
minus_recoverability_calibration,tool_use_sequence,actuator_latency_shift,8,6,overtrusts scaled policy when recovery is scarce,0.666667,0.5,0.666667,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.333333,0.0,0.5,0.0,0.166667,0.0,0.0,0.791667
minus_recoverability_calibration,tool_use_sequence,actuator_latency_shift,9,6,overtrusts scaled policy when recovery is scarce,0.5,0.666667,0.5,0.0,0.0,0.333333,0.333333,0.166667,0.333333,0.166667,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,0.535
minus_recoverability_calibration,tool_use_sequence,mixed_exception_stress,0,6,overtrusts scaled policy when recovery is scarce,0.5,0.666667,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.5,0.166667,0.0,0.0,0.0,0.58
minus_recoverability_calibration,tool_use_sequence,mixed_exception_stress,1,6,overtrusts scaled policy when recovery is scarce,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.0,0.333333,0.333333,0.5,0.5,0.333333,0.0,0.0,0.166667,0.0,0.143333
minus_recoverability_calibration,tool_use_sequence,mixed_exception_stress,2,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.5,0.0,0.0,0.666667,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.0,0.418333
minus_recoverability_calibration,tool_use_sequence,mixed_exception_stress,3,6,overtrusts scaled policy when recovery is scarce,0.333333,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.5,0.166667,0.166667,0.0,0.0,0.344167
minus_recoverability_calibration,tool_use_sequence,mixed_exception_stress,4,6,overtrusts scaled policy when recovery is scarce,0.5,0.5,0.166667,0.333333,0.0,0.666667,0.0,0.166667,0.166667,0.333333,0.5,0.166667,0.333333,0.166667,0.166667,0.333333,0.0,0.550833
minus_recoverability_calibration,tool_use_sequence,mixed_exception_stress,5,6,overtrusts scaled policy when recovery is scarce,0.666667,0.333333,0.166667,0.0,0.166667,0.666667,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.5,0.0,0.0,0.5,0.0,0.725833
minus_recoverability_calibration,tool_use_sequence,mixed_exception_stress,6,6,overtrusts scaled policy when recovery is scarce,0.5,0.5,0.5,0.166667,0.0,0.5,0.333333,0.166667,0.333333,0.333333,0.333333,0.166667,0.666667,0.0,0.0,0.166667,0.0,0.544167
minus_recoverability_calibration,tool_use_sequence,mixed_exception_stress,7,6,overtrusts scaled policy when recovery is scarce,0.666667,0.666667,0.0,0.5,0.333333,0.5,0.333333,0.0,0.166667,0.166667,0.166667,0.333333,0.333333,0.166667,0.0,0.166667,0.0,0.611667
minus_recoverability_calibration,tool_use_sequence,mixed_exception_stress,8,6,overtrusts scaled policy when recovery is scarce,0.333333,0.166667,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.333333,0.166667,0.333333,0.833333,0.333333,0.333333,0.166667,0.0,0.373333
minus_recoverability_calibration,tool_use_sequence,mixed_exception_stress,9,6,overtrusts scaled policy when recovery is scarce,0.5,0.666667,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.5,0.166667,0.333333,0.666667,0.0,0.0,0.166667,0.0,0.57
minus_recoverability_calibration,shelf_retrieval,rare_contact_tail,0,6,overtrusts scaled policy when recovery is scarce,0.833333,0.5,0.5,0.0,0.0,0.5,0.333333,0.0,0.5,0.333333,0.166667,0.5,0.333333,0.0,0.0,0.0,0.0,0.840833
minus_recoverability_calibration,shelf_retrieval,rare_contact_tail,1,6,overtrusts scaled policy when recovery is scarce,0.666667,0.5,0.666667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.72
minus_recoverability_calibration,shelf_retrieval,rare_contact_tail,2,6,overtrusts scaled policy when recovery is scarce,0.166667,0.166667,0.5,0.0,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.166667,0.166667,0.666667,0.166667,0.0,0.333333,0.0,0.205
minus_recoverability_calibration,shelf_retrieval,rare_contact_tail,3,6,overtrusts scaled policy when recovery is scarce,0.666667,0.5,0.0,0.0,0.0,0.666667,0.333333,0.166667,0.166667,0.666667,0.166667,0.333333,1.0,0.166667,0.0,0.0,0.0,0.769167
minus_recoverability_calibration,shelf_retrieval,rare_contact_tail,4,6,overtrusts scaled policy when recovery is scarce,0.666667,0.5,0.333333,0.333333,0.0,0.666667,0.0,0.166667,0.166667,0.166667,0.166667,0.5,0.666667,0.166667,0.0,0.333333,0.0,0.715833
minus_recoverability_calibration,shelf_retrieval,rare_contact_tail,5,6,overtrusts scaled policy when recovery is scarce,0.833333,0.666667,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.333333,0.5,0.5,0.0,0.0,0.166667,0.0,0.885
minus_recoverability_calibration,shelf_retrieval,rare_contact_tail,6,6,overtrusts scaled policy when recovery is scarce,0.5,0.333333,0.5,0.166667,0.0,0.666667,0.333333,0.166667,0.5,0.166667,0.333333,0.333333,0.5,0.0,0.0,0.333333,0.0,0.5025
minus_recoverability_calibration,shelf_retrieval,rare_contact_tail,7,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.0,0.333333,0.0,0.666667,0.166667,0.0,0.166667,0.166667,0.166667,0.0,1.0,0.0,0.0,0.0,0.0,0.4475
minus_recoverability_calibration,shelf_retrieval,rare_contact_tail,8,6,overtrusts scaled policy when recovery is scarce,0.333333,0.5,0.0,0.166667,0.0,0.333333,0.0,0.0,0.5,0.5,0.0,0.166667,0.5,0.166667,0.166667,0.0,0.0,0.378333
minus_recoverability_calibration,shelf_retrieval,rare_contact_tail,9,6,overtrusts scaled policy when recovery is scarce,0.5,0.333333,0.333333,0.0,0.0,0.666667,0.0,0.0,0.166667,0.5,0.0,0.5,0.5,0.166667,0.0,0.0,0.0,0.569167
minus_recoverability_calibration,shelf_retrieval,occluded_precondition,0,6,overtrusts scaled policy when recovery is scarce,0.666667,0.5,0.166667,0.0,0.333333,0.666667,0.333333,0.0,0.5,0.166667,0.5,0.0,0.5,0.0,0.0,0.166667,0.0,0.7
minus_recoverability_calibration,shelf_retrieval,occluded_precondition,1,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.833333,0.166667,0.0,0.333333,0.0,0.421667
minus_recoverability_calibration,shelf_retrieval,occluded_precondition,2,6,overtrusts scaled policy when recovery is scarce,0.5,0.5,0.333333,0.0,0.0,0.666667,0.166667,0.166667,0.166667,0.333333,0.166667,0.333333,0.833333,0.166667,0.166667,0.166667,0.0,0.6075
minus_recoverability_calibration,shelf_retrieval,occluded_precondition,3,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.166667,0.0,0.0,1.0,0.166667,0.0,0.333333,0.5,0.5,0.0,1.0,0.0,0.166667,0.166667,0.0,0.510833
minus_recoverability_calibration,shelf_retrieval,occluded_precondition,4,6,overtrusts scaled policy when recovery is scarce,0.666667,0.833333,0.333333,0.166667,0.0,0.333333,0.333333,0.166667,0.333333,0.5,0.166667,0.333333,0.666667,0.166667,0.166667,0.333333,0.0,0.720833
minus_recoverability_calibration,shelf_retrieval,occluded_precondition,5,6,overtrusts scaled policy when recovery is scarce,0.666667,0.5,0.5,0.0,0.0,0.333333,0.0,0.0,0.0,0.5,0.333333,0.333333,0.833333,0.333333,0.0,0.0,0.0,0.778333
minus_recoverability_calibration,shelf_retrieval,occluded_precondition,6,6,overtrusts scaled policy when recovery is scarce,0.333333,0.333333,0.0,0.166667,0.0,0.166667,0.333333,0.166667,0.333333,0.333333,0.0,0.0,0.5,0.166667,0.0,0.0,0.0,0.3375
minus_recoverability_calibration,shelf_retrieval,occluded_precondition,7,6,overtrusts scaled policy when recovery is scarce,0.833333,0.333333,0.333333,0.333333,0.0,0.166667,0.0,0.166667,0.166667,0.5,0.333333,0.5,0.666667,0.0,0.0,0.0,0.0,0.83
minus_recoverability_calibration,shelf_retrieval,occluded_precondition,8,6,overtrusts scaled policy when recovery is scarce,0.833333,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.333333,0.333333,0.166667,0.0,0.166667,0.0,0.913333
minus_recoverability_calibration,shelf_retrieval,occluded_precondition,9,6,overtrusts scaled policy when recovery is scarce,0.5,0.5,0.166667,0.166667,0.0,0.333333,0.166667,0.0,0.333333,0.333333,0.166667,0.0,0.5,0.166667,0.0,0.333333,0.0,0.550833
minus_recoverability_calibration,shelf_retrieval,embodiment_mismatch,0,6,overtrusts scaled policy when recovery is scarce,0.166667,0.5,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.0,0.0,0.0,0.0,0.265833
minus_recoverability_calibration,shelf_retrieval,embodiment_mismatch,1,6,overtrusts scaled policy when recovery is scarce,0.333333,0.166667,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.5,0.333333,0.333333,0.166667,0.5,0.166667,0.0,0.166667,0.0,0.350833
minus_recoverability_calibration,shelf_retrieval,embodiment_mismatch,2,6,overtrusts scaled policy when recovery is scarce,0.166667,0.666667,0.166667,0.0,0.166667,0.5,0.0,0.0,0.0,0.333333,0.5,0.166667,0.5,0.0,0.166667,0.0,0.0,0.276667
minus_recoverability_calibration,shelf_retrieval,embodiment_mismatch,3,6,overtrusts scaled policy when recovery is scarce,0.666667,0.5,0.166667,0.166667,0.166667,0.5,0.0,0.166667,0.333333,0.666667,0.166667,0.166667,0.666667,0.0,0.166667,0.166667,0.0,0.726667
minus_recoverability_calibration,shelf_retrieval,embodiment_mismatch,4,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.166667,0.0,0.0,0.5,0.0,0.0,0.166667,0.166667,0.166667,0.5,0.5,0.166667,0.0,0.0,0.0,0.425833
minus_recoverability_calibration,shelf_retrieval,embodiment_mismatch,5,6,overtrusts scaled policy when recovery is scarce,0.666667,1.0,0.166667,0.166667,0.0,0.5,0.166667,0.0,0.5,0.333333,0.166667,0.5,0.833333,0.0,0.166667,0.0,0.0,0.756667
minus_recoverability_calibration,shelf_retrieval,embodiment_mismatch,6,6,overtrusts scaled policy when recovery is scarce,0.833333,0.666667,0.333333,0.0,0.166667,0.833333,0.166667,0.0,0.166667,0.333333,0.333333,0.166667,0.5,0.166667,0.166667,0.166667,0.0,0.939167
minus_recoverability_calibration,shelf_retrieval,embodiment_mismatch,7,6,overtrusts scaled policy when recovery is scarce,1.0,0.5,0.5,0.0,0.0,0.666667,0.166667,0.166667,0.166667,0.5,0.166667,0.166667,0.5,0.166667,0.0,0.333333,0.0,1.0
minus_recoverability_calibration,shelf_retrieval,embodiment_mismatch,8,6,overtrusts scaled policy when recovery is scarce,0.666667,0.333333,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.666667,0.5,0.5,0.166667,0.0,0.166667,0.0,0.703333
minus_recoverability_calibration,shelf_retrieval,embodiment_mismatch,9,6,overtrusts scaled policy when recovery is scarce,0.5,0.666667,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.575833
minus_recoverability_calibration,shelf_retrieval,long_horizon_compounding,0,6,overtrusts scaled policy when recovery is scarce,0.833333,0.5,0.0,0.166667,0.0,0.5,0.0,0.0,0.333333,0.5,0.166667,0.5,0.5,0.0,0.0,0.666667,0.0,0.873333
minus_recoverability_calibration,shelf_retrieval,long_horizon_compounding,1,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.333333,0.0,0.0,0.333333,0.0,0.0,0.166667,0.333333,0.333333,0.333333,0.333333,0.166667,0.166667,0.166667,0.0,0.415
minus_recoverability_calibration,shelf_retrieval,long_horizon_compounding,2,6,overtrusts scaled policy when recovery is scarce,0.5,0.666667,0.333333,0.0,0.0,0.666667,0.166667,0.166667,0.166667,0.0,0.333333,0.166667,0.5,0.0,0.0,0.0,0.0,0.613333
minus_recoverability_calibration,shelf_retrieval,long_horizon_compounding,3,6,overtrusts scaled policy when recovery is scarce,0.833333,0.833333,0.333333,0.0,0.0,0.5,0.0,0.0,0.166667,0.833333,0.333333,0.5,0.5,0.0,0.0,0.0,0.0,0.943333
minus_recoverability_calibration,shelf_retrieval,long_horizon_compounding,4,6,overtrusts scaled policy when recovery is scarce,1.0,0.666667,0.333333,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.0,1.0
minus_recoverability_calibration,shelf_retrieval,long_horizon_compounding,5,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0,0.5,0.333333,0.5,0.333333,0.666667,0.333333,0.0,0.166667,0.0,0.408333
minus_recoverability_calibration,shelf_retrieval,long_horizon_compounding,6,6,overtrusts scaled policy when recovery is scarce,0.5,0.833333,0.333333,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.5,0.166667,0.0,0.333333,0.0,0.0,0.166667,0.0,0.564167
minus_recoverability_calibration,shelf_retrieval,long_horizon_compounding,7,6,overtrusts scaled policy when recovery is scarce,1.0,0.666667,0.333333,0.0,0.0,0.166667,0.0,0.0,0.333333,0.5,0.166667,0.166667,0.666667,0.166667,0.166667,0.166667,0.0,1.0
minus_recoverability_calibration,shelf_retrieval,long_horizon_compounding,8,6,overtrusts scaled policy when recovery is scarce,0.333333,0.166667,0.166667,0.0,0.0,0.666667,0.0,0.166667,0.333333,0.333333,0.333333,0.166667,0.5,0.166667,0.166667,0.333333,0.0,0.401667
minus_recoverability_calibration,shelf_retrieval,long_horizon_compounding,9,6,overtrusts scaled policy when recovery is scarce,0.5,0.5,0.5,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.666667,0.0,0.166667,0.333333,0.0,0.550833
minus_recoverability_calibration,shelf_retrieval,spurious_visual_shortcut,0,6,overtrusts scaled policy when recovery is scarce,0.5,0.666667,0.166667,0.0,0.0,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.0,0.62
minus_recoverability_calibration,shelf_retrieval,spurious_visual_shortcut,1,6,overtrusts scaled policy when recovery is scarce,0.833333,1.0,0.333333,0.0,0.333333,0.666667,0.0,0.0,0.333333,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.925
minus_recoverability_calibration,shelf_retrieval,spurious_visual_shortcut,2,6,overtrusts scaled policy when recovery is scarce,0.333333,0.5,0.5,0.166667,0.166667,0.5,0.0,0.333333,0.166667,0.666667,0.166667,0.333333,0.5,0.333333,0.0,0.0,0.0,0.3775
minus_recoverability_calibration,shelf_retrieval,spurious_visual_shortcut,3,6,overtrusts scaled policy when recovery is scarce,0.666667,0.666667,0.333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.166667,0.0,0.0,0.0,0.796667
minus_recoverability_calibration,shelf_retrieval,spurious_visual_shortcut,4,6,overtrusts scaled policy when recovery is scarce,0.333333,0.833333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.5,0.166667,0.166667,0.0,0.0,0.0,0.428333
minus_recoverability_calibration,shelf_retrieval,spurious_visual_shortcut,5,6,overtrusts scaled policy when recovery is scarce,0.5,0.833333,0.0,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.666667,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.595
minus_recoverability_calibration,shelf_retrieval,spurious_visual_shortcut,6,6,overtrusts scaled policy when recovery is scarce,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.166667,0.5,0.666667,0.166667,0.0,0.0,0.0,0.324167
minus_recoverability_calibration,shelf_retrieval,spurious_visual_shortcut,7,6,overtrusts scaled policy when recovery is scarce,1.0,0.5,0.5,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.333333,0.166667,0.166667,0.5,0.166667,0.333333,0.166667,0.0,1.0
minus_recoverability_calibration,shelf_retrieval,spurious_visual_shortcut,8,6,overtrusts scaled policy when recovery is scarce,0.666667,0.666667,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.333333,0.333333,0.0,0.0,0.666667,0.333333,0.0,0.0,0.0,0.753333
minus_recoverability_calibration,shelf_retrieval,spurious_visual_shortcut,9,6,overtrusts scaled policy when recovery is scarce,0.333333,0.666667,0.333333,0.166667,0.0,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.413333
minus_recoverability_calibration,shelf_retrieval,recovery_scarce_failure,0,6,overtrusts scaled policy when recovery is scarce,0.5,0.833333,0.0,0.0,0.166667,0.333333,0.5,0.0,0.5,0.5,0.166667,0.0,0.166667,0.166667,0.166667,0.333333,0.0,0.521667
minus_recoverability_calibration,shelf_retrieval,recovery_scarce_failure,1,6,overtrusts scaled policy when recovery is scarce,0.5,0.5,0.333333,0.166667,0.0,0.5,0.166667,0.0,0.333333,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5225
minus_recoverability_calibration,shelf_retrieval,recovery_scarce_failure,2,6,overtrusts scaled policy when recovery is scarce,0.166667,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.5,0.5,0.166667,0.333333,0.333333,0.0,0.0,0.5,0.0,0.193333
minus_recoverability_calibration,shelf_retrieval,recovery_scarce_failure,3,6,overtrusts scaled policy when recovery is scarce,0.333333,0.5,0.0,0.166667,0.0,0.333333,0.166667,0.0,0.333333,0.5,0.166667,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.345
minus_recoverability_calibration,shelf_retrieval,recovery_scarce_failure,4,6,overtrusts scaled policy when recovery is scarce,1.0,0.833333,0.0,0.0,0.166667,0.5,0.166667,0.166667,0.333333,0.666667,0.166667,0.333333,0.666667,0.166667,0.0,0.0,0.0,1.0
minus_recoverability_calibration,shelf_retrieval,recovery_scarce_failure,5,6,overtrusts scaled policy when recovery is scarce,0.166667,0.666667,0.0,0.0,0.166667,0.166667,0.333333,0.0,0.5,0.333333,0.0,0.166667,0.5,0.0,0.0,0.333333,0.0,0.188333
minus_recoverability_calibration,shelf_retrieval,recovery_scarce_failure,6,6,overtrusts scaled policy when recovery is scarce,0.833333,0.833333,0.0,0.333333,0.166667,0.666667,0.166667,0.166667,0.0,0.333333,0.333333,0.5,0.5,0.0,0.0,0.166667,0.0,0.878333
minus_recoverability_calibration,shelf_retrieval,recovery_scarce_failure,7,6,overtrusts scaled policy when recovery is scarce,0.5,0.5,0.333333,0.0,0.0,0.0,0.166667,0.0,0.333333,0.666667,0.333333,0.5,0.333333,0.166667,0.0,0.166667,0.0,0.5
minus_recoverability_calibration,shelf_retrieval,recovery_scarce_failure,8,6,overtrusts scaled policy when recovery is scarce,0.666667,0.5,0.166667,0.0,0.166667,0.5,0.0,0.166667,0.166667,0.5,0.5,0.5,0.333333,0.5,0.0,0.166667,0.0,0.71
minus_recoverability_calibration,shelf_retrieval,recovery_scarce_failure,9,6,overtrusts scaled policy when recovery is scarce,0.0,0.5,0.166667,0.0,0.0,0.5,0.166667,0.333333,0.166667,0.666667,0.333333,0.333333,0.5,0.0,0.0,0.5,0.0,0.070833
minus_recoverability_calibration,shelf_retrieval,distribution_mixture_aliasing,0,6,overtrusts scaled policy when recovery is scarce,0.333333,0.5,0.5,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.166667,0.166667,1.0,0.166667,0.166667,0.166667,0.0,0.434167
minus_recoverability_calibration,shelf_retrieval,distribution_mixture_aliasing,1,6,overtrusts scaled policy when recovery is scarce,0.833333,0.666667,0.0,0.166667,0.166667,0.833333,0.0,0.0,0.166667,0.0,0.333333,0.166667,0.666667,0.166667,0.0,0.0,0.0,0.944167
minus_recoverability_calibration,shelf_retrieval,distribution_mixture_aliasing,2,6,overtrusts scaled policy when recovery is scarce,0.333333,0.5,0.166667,0.0,0.166667,0.666667,0.333333,0.0,0.0,0.166667,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.364167
minus_recoverability_calibration,shelf_retrieval,distribution_mixture_aliasing,3,6,overtrusts scaled policy when recovery is scarce,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.166667,0.166667,0.5,0.333333,0.5,1.0,0.166667,0.166667,0.333333,0.0,0.170833
minus_recoverability_calibration,shelf_retrieval,distribution_mixture_aliasing,4,6,overtrusts scaled policy when recovery is scarce,0.333333,0.5,0.333333,0.0,0.0,0.166667,0.0,0.166667,0.0,0.5,0.333333,0.166667,0.166667,0.333333,0.0,0.166667,0.0,0.396667
